t_zcr_mean,t_zcr_median,t_zcr_std,t_zcr_stdbymean,t_zcr_max,t_zcr_min,t_energy_mean,t_energy_median,t_energy_std,t_energy_stdbymean,t_energy_max,t_energy_min,t_entropy_mean,t_entropy_median,t_entropy_std,t_entropy_stdbymean,t_entropy_max,t_entropy_min,f_centroid_mean,f_centroid_median,f_centroid_std,f_centroid_stdbymean,f_centroid_max,f_centroid_min,f_spread_mean,f_spread_median,f_spread_std,f_spread_stdbymean,f_spread_max,f_spread_min,f_entropy_mean,f_entropy_median,f_entropy_std,f_entropy_stdbymean,f_entropy_max,f_entropy_min,f_flux_mean,f_flux_median,f_flux_std,f_flux_stdbymean,f_flux_max,f_flux_min,f_rolloff_mean,f_rolloff_median,f_rolloff_std,f_rolloff_stdbymean,f_rolloff_max,f_rolloff_min,f_mfcc1_mean,f_mfcc1_median,f_mfcc1_std,f_mfcc1_stdbymean,f_mfcc1_max,f_mfcc1_min,f_mfcc2_mean,f_mfcc2_median,f_mfcc2_std,f_mfcc2_stdbymean,f_mfcc2_max,f_mfcc2_min,f_mfcc3_mean,f_mfcc3_median,f_mfcc3_std,f_mfcc3_stdbymean,f_mfcc3_max,f_mfcc3_min,f_mfcc4_mean,f_mfcc4_median,f_mfcc4_std,f_mfcc4_stdbymean,f_mfcc4_max,f_mfcc4_min,f_mfcc5_mean,f_mfcc5_median,f_mfcc5_std,f_mfcc5_stdbymean,f_mfcc5_max,f_mfcc5_min,f_mfcc6_mean,f_mfcc6_median,f_mfcc6_std,f_mfcc6_stdbymean,f_mfcc6_max,f_mfcc6_min,f_mfcc7_mean,f_mfcc7_median,f_mfcc7_std,f_mfcc7_stdbymean,f_mfcc7_max,f_mfcc7_min,f_mfcc8_mean,f_mfcc8_median,f_mfcc8_std,f_mfcc8_stdbymean,f_mfcc8_max,f_mfcc8_min,f_mfcc9_mean,f_mfcc9_median,f_mfcc9_std,f_mfcc9_stdbymean,f_mfcc9_max,f_mfcc9_min,f_mfcc10_mean,f_mfcc10_median,f_mfcc10_std,f_mfcc10_stdbymean,f_mfcc10_max,f_mfcc10_min,f_mfcc11_mean,f_mfcc11_median,f_mfcc11_std,f_mfcc11_stdbymean,f_mfcc11_max,f_mfcc11_min,f_mfcc12_mean,f_mfcc12_median,f_mfcc12_std,f_mfcc12_stdbymean,f_mfcc12_max,f_mfcc12_min,f_mfcc13_mean,f_mfcc13_median,f_mfcc13_std,f_mfcc13_stdbymean,f_mfcc13_max,f_mfcc13_min,f_hratio_mean,f_hratio_median,f_hratio_std,f_hratio_stdbymean,f_hratio_max,f_hratio_min,f_fundamental_mean,f_fundamental_median,f_fundamental_std,f_fundamental_stdbymean,f_fundamental_max,f_fundamental_min,f_chrvec1_mean,f_chrvec1_median,f_chrvec1_std,f_chrvec1_stdbymean,f_chrvec1_max,f_chrvec1_min,f_chrvec2_mean,f_chrvec2_median,f_chrvec2_std,f_chrvec2_stdbymean,f_chrvec2_max,f_chrvec2_min,f_chrvec3_mean,f_chrvec3_median,f_chrvec3_std,f_chrvec3_stdbymean,f_chrvec3_max,f_chrvec3_min,f_chrvec4_mean,f_chrvec4_median,f_chrvec4_std,f_chrvec4_stdbymean,f_chrvec4_max,f_chrvec4_min,f_chrvec5_mean,f_chrvec5_median,f_chrvec5_std,f_chrvec5_stdbymean,f_chrvec5_max,f_chrvec5_min,f_chrvec6_mean,f_chrvec6_median,f_chrvec6_std,f_chrvec6_stdbymean,f_chrvec6_max,f_chrvec6_min,f_chrvec7_mean,f_chrvec7_median,f_chrvec7_std,f_chrvec7_stdbymean,f_chrvec7_max,f_chrvec7_min,f_chrvec8_mean,f_chrvec8_median,f_chrvec8_std,f_chrvec8_stdbymean,f_chrvec8_max,f_chrvec8_min,f_chrvec9_mean,f_chrvec9_median,f_chrvec9_std,f_chrvec9_stdbymean,f_chrvec9_max,f_chrvec9_min,f_chrvec10_mean,f_chrvec10_median,f_chrvec10_std,f_chrvec10_stdbymean,f_chrvec10_max,f_chrvec10_min,f_chrvec11_mean,f_chrvec11_median,f_chrvec11_std,f_chrvec11_stdbymean,f_chrvec11_max,f_chrvec11_min,f_chrvec12_mean,f_chrvec12_median,f_chrvec12_std,f_chrvec12_stdbymean,f_chrvec12_max,f_chrvec12_min,f_persistence_mean,f_persistence_median,f_persistence_std,f_persistence_stdbymean,f_persistence_max,f_persistence_min,label
0.056563,0.017037,1.9137,0.14922,0.15463,0.91807,0.00518,0.14557,-33.5,-9.5936,-5.0947,0.34735,3.0305,2.931,1.3379,-0.8248,-0.88434,0.18461,1.4958,2.0749,1.193,0.24153,493.03,2.1501,1.8799,3.308,0,5.7172,6.7033,0,1.1375,2.7738,10.031,5.2014,0,159.33,0.054261,0.012535,1.8904,0.1255,0.13664,0.75812,0.0047567,0.11136,-30.841,-9.0978,-4.8331,0.32703,2.875,2.7454,1.2286,-0.8192,-0.85755,0.15224,1.4508,1.9526,1.0929,0.23058,445.47,0.89371,0.67148,1.6944,0,5.8288,6.3026,0,0,0.64495,10.224,5.1737,0,152.85,0.01263,0.013129,0.30043,0.063624,0.047716,0.46847,0.0022901,0.08402,6.4276,1.4799,0.76736,0.38164,0.69318,0.59056,0.4357,0.20187,0.3311,0.21978,0.3576,0.4255,0.36062,0.073464,242.81,2.989,2.5048,4.541,0,5.0432,4.9895,0,2.3466,3.8061,4.5432,4.2245,0,17.33,0.79018,1.3812,0.77344,0.68576,0.65105,0.70228,0.86195,0.66399,-0.55282,-0.5543,-0.55907,1.3262,0.62003,0.59637,0.70919,-0.66996,-0.76806,3.6902,0.62284,0.5998,0.66437,0.23266,0.36623,1.7195,1.5751,1.8005,0,1.427,1.3991,0,2.0051,1.4303,0.98212,1.2253,0,0.56974,0.078125,0.036281,2.5019,0.266,0.24528,1.7777,0.0093714,0.30341,-29.523,-8.5316,-4.5108,0.98438,4.1359,4.0317,2.1309,-0.5524,-0.46938,0.55478,2.0783,2.8228,1.8171,0.34449,925.21,7.7206,6.6013,13.45,0,13.569,13.26,0,6.7067,9.3883,18.15,14.134,0,199.8,0.040341,0.0024376,1.5228,0.10077,0.11961,0.51738,0.0019045,0.090909,-45.55,-12.29,-6.4919,-0.19347,2.2456,2.3889,0.85257,-1.1902,-1.4648,-0.14163,1.1206,1.6926,0.81497,0.10283,139.26,0,0,0,0,0,0,0,0,0,2.4208,0,0,147.98,2
0.053693,0.011569,1.853,0.14055,0.14494,0.88718,0.0062155,0.13727,-31.669,-9.1041,-4.826,0.25045,2.8777,2.7613,1.2193,-0.80216,-0.84761,0.11261,1.3703,1.9781,1.1908,0.24979,496.18,3.4284,1.6131,3.3601,0,3.4074,7.3444,0,1.5545,2.1723,7.8294,4.5427,0,151.16,0.054972,0.0060292,1.9144,0.14019,0.14436,0.92068,0.0058044,0.13466,-31.72,-9.185,-4.7964,0.28824,2.8801,2.7544,1.1998,-0.82395,-0.86553,0.12803,1.3456,1.9835,1.1562,0.26298,428.99,2.4239,0.29003,2.6804,0,2.3079,6.5678,0,0,0.59814,7.262,3.8437,0,152.34,0.012238,0.012182,0.21613,0.024371,0.016978,0.21078,0.0025591,0.034773,1.1797,0.35904,0.31491,0.27556,0.30195,0.26431,0.23476,0.30774,0.20835,0.18173,0.19563,0.23657,0.18802,0.076651,308.64,3.5367,2.5853,3.6073,0,4.0016,5.91,0,3.3464,4.3042,5.0112,4.2052,0,5.2176,0.19242,0.92955,0.09132,0.14629,0.10237,0.17215,0.29341,0.15735,-0.027987,-0.029482,-0.049195,0.82771,0.078816,0.071055,0.14819,-0.28924,-0.18608,1.3447,0.10822,0.091036,0.11945,0.24924,0.48209,0.79843,1.2815,0.89787,0,0.97629,0.59865,0,1.6199,1.6339,0.55312,0.71057,0,0.026345,0.069034,0.037568,2.1286,0.1808,0.17393,1.1968,0.010487,0.18864,-29.873,-8.526,-4.273,0.60609,3.5092,3.2116,1.6337,-0.33803,-0.42988,0.37451,1.6747,2.3187,1.5709,0.35049,1100.8,8.8371,6.6181,9.8722,0,9.987,17.19,0,8.9848,13.385,15.854,11.26,0,156.91,0.034091,0.0030802,1.4346,0.10489,0.12049,0.53554,0.002256,0.095455,-33.497,-9.6651,-5.3601,-0.19713,2.4087,2.3717,0.85935,-1.2962,-1.1401,-0.19474,1.0933,1.5866,0.90849,0.13239,207.29,0,0,0,0,0,0,0,0,0,1.8719,0,0,139.3,2
0.048125,0.013787,1.8996,0.14646,0.15705,0.84857,0.0064374,0.13807,-33.961,-9.4895,-5.107,0.35545,2.9822,3.101,1.3234,-0.85173,-0.90831,0.1516,1.4835,2.0901,1.2493,0.24962,463.65,2.9288,2.1447,2.9641,0,3.9375,7.7728,0,0.99406,2.2499,9.6086,6.7076,0,159.33,0.050142,0.0091026,1.8864,0.11378,0.12923,0.64963,0.0057257,0.098864,-30.145,-9.1155,-4.8841,0.28803,2.8578,2.9164,1.2369,-0.74821,-0.80932,0.10852,1.3976,2.0093,1.2029,0.24733,471.19,1.7288,0.86813,0,0,2.4955,6.1515,0,0,0,8.9973,6.4567,0,153.29,0.020382,0.013116,0.66683,0.079201,0.069125,0.57766,0.0033375,0.10274,11.667,2.9201,1.6244,0.29646,1.0598,1.0768,0.61825,0.46219,0.47636,0.23743,0.59457,0.74737,0.49081,0.13039,298.06,3.8393,3.167,5.0428,0,4.9261,7.8267,0,2.6807,4.3942,7.8276,4.2126,0,48.368,0.65612,1.1414,0.59135,0.61053,0.57272,0.70485,0.70076,0.74466,-0.48532,-0.46875,-0.48801,1.1747,0.52289,0.50396,0.61232,-0.6922,-0.64081,7.037,0.55316,0.51411,0.55391,0.86136,0.94465,1.5339,1.9129,2.0552,0,1.3812,1.1785,0,2.1438,1.7368,0.92851,1.0348,0,0.47721,0.074716,0.0343,2.7269,0.28305,0.25919,1.9335,0.012312,0.35909,-20.286,-5.6161,-2.9572,0.88658,4.2823,4.4882,2.1194,-0.24701,-0.31186,0.55061,2.3209,2.912,1.8398,0.48238,1080.1,10.206,8.3583,13.625,0,13.596,19.458,0,8.2508,11.446,22.031,14.637,0,207.3,0.022443,0.00010113,1.1391,0.065148,0.083229,0.23692,0.0022121,0.045455,-50.365,-12.21,-6.9128,0.0072686,1.5976,1.636,0.48341,-1.5757,-1.6577,-0.20559,0.68152,1.0349,0.59148,0.10412,118.06,0,0,0,0,0,0,0,0,0,0,1.615,0,96.887,2
0.053807,0.014673,1.9013,0.13537,0.1477,0.75677,0.0072869,0.11818,-32.977,-9.506,-5.2432,0.33405,2.9863,2.9738,1.3269,-0.77841,-0.87602,0.21021,1.4913,2.1427,1.2559,0.40507,471.62,3.9575,1.1262,3.3966,0,4.7464,9.1903,0,0.92111,1.4039,9.7402,6.3993,0,162.68,0.051847,0.014887,1.8646,0.11142,0.1271,0.61737,0.0061148,0.090341,-30.082,-8.9908,-4.9312,0.29317,2.8091,2.8332,1.2232,-0.71195,-0.82376,0.226,1.4021,2.0425,1.1911,0.26373,432.83,3.3816,0,1.4879,0,2.5981,9.1379,0,0,0,9.6926,6.2252,0,154.65,0.017628,0.010795,0.50072,0.065798,0.056979,0.49481,0.0042232,0.073476,9.4545,2.5777,1.4785,0.38333,0.91099,0.90065,0.5001,0.33435,0.39282,0.21119,0.52422,0.66507,0.49037,0.51398,274.41,4.4381,2.1388,4.3124,0,5.9048,6.959,0,1.872,3.4288,8.2388,3.4757,0,39.95,0.65255,1.2299,0.58574,0.60937,0.57511,0.76284,0.80893,0.67902,-0.50715,-0.50902,-0.52056,1.6185,0.53645,0.54951,0.62123,-0.65198,-0.65611,-8.0968,0.59272,0.54804,0.61111,1.1729,0.9048,1.3143,1.4281,1.8751,0,1.3633,1.0337,0,1.2229,2.8691,1.1297,1.0458,0,0.50274,0.080682,0.030262,2.6079,0.24737,0.23185,1.7268,0.016173,0.26932,-20.143,-5.5324,-2.9971,1.0501,4.1173,4.2042,1.9922,-0.36161,-0.30171,0.57178,2.267,2.9935,1.9467,1.7931,971.45,11.791,6.0185,11.875,0,16.402,19.446,0,5.0328,10.746,24.385,12.427,0,208.02,0.024716,0.00016144,1.0831,0.061951,0.081777,0.2145,0.0021891,0.047727,-44.565,-12.302,-7.04,-0.19401,1.5478,1.4425,0.5627,-1.3726,-1.4424,-0.19193,0.77232,1.0229,0.4647,0.10183,132.84,0,0,0,0,0,0,0,0,0,0,1.6599,0,100.05,2
0.047301,0.014915,1.9473,0.12583,0.14587,0.62883,0.0088694,0.096477,-32.868,-9.3425,-5.3525,0.32661,3.1285,3.0679,1.3733,-0.80102,-0.82709,0.26927,1.519,2.1772,1.1936,0.39473,472.15,2.5845,2.2024,2.4778,0,5.1768,8.1845,0,0.58828,4.8176,9.3285,7.6362,0.15688,164.34,0.050142,0.012028,1.8766,0.10381,0.1228,0.53126,0.0066084,0.083523,-29.913,-8.8679,-5.018,0.28475,3.012,2.9607,1.2942,-0.73762,-0.75955,0.24381,1.4196,2.0616,1.1397,0.23604,479.21,0.61576,0.37868,0,0,3.5123,7.9331,0,0,2.1721,7.7255,7.0937,0,154.44,0.019408,0.012223,0.66463,0.067728,0.062957,0.45204,0.006588,0.060496,10.643,3.0255,1.7619,0.33966,1.0719,1.0917,0.56054,0.39359,0.43239,0.26497,0.58223,0.77045,0.53217,0.50103,273.09,3.9803,3.4008,4.5935,0,6.3723,8.5133,0,1.8603,6.5032,7.5503,4.6718,0.33074,49.443,0.59826,1.1672,0.53114,0.57083,0.5324,0.71638,0.89875,0.66146,-0.47021,-0.47325,-0.49306,1.3809,0.49959,0.51169,0.57557,-0.65571,-0.64585,1.1404,0.53911,0.50464,0.58084,1.095,0.77475,1.5484,1.877,2.056,0,1.4465,1.15,0,2.3717,1.1395,0.93489,0.86878,0.52705,0.46468,0.072727,0.033909,2.7293,0.21276,0.22111,1.2553,0.02532,0.19318,-19.872,-5.3216,-3.0448,0.79883,4.3093,4.2472,2.1073,-0.28477,-0.25,0.71322,2.3384,3.0468,1.9751,1.7007,908.16,10.278,9.5349,13.591,0,17.451,22.148,0,5.8828,16.734,21.66,14.686,0.78441,210.33,0.01875,0.0004904,1.0599,0.047455,0.070913,0.11011,0.0034376,0.027273,-43.435,-12.189,-7.2332,-0.19239,1.6039,1.534,0.55173,-1.4932,-1.447,-0.091462,0.72628,1.176,0.49072,0.096584,127.09,0,0,0,0,0,0,0,0,0,1.9188,1.6344,0,100.71,2
0.054744,0.010734,1.8183,0.15,0.15449,0.88586,0.0061681,0.14591,-33.145,-9.1295,-4.7735,0.56233,2.7035,2.8025,1.2469,-0.77097,-0.93056,0.1736,1.4225,2.0207,1.2994,0.35135,585.66,2.074,1.1778,3.7282,0,4.343,6.806,0,2.1837,3.4217,7.5689,5.5435,0.3229,151.87,0.058807,0.0062066,1.8715,0.13865,0.14674,0.78042,0.0050507,0.1267,-31.73,-8.863,-4.6647,0.60044,2.68,2.7517,1.1804,-0.7197,-0.84419,0.18138,1.3923,1.9606,1.2379,0.21346,614.34,0.96332,0.51755,2.9252,0,3.4423,7.2023,0,0,1.3216,6.8512,5.4311,0,151.37,0.011695,0.0088435,0.29328,0.051992,0.037845,0.48431,0.0031294,0.080142,5.7694,1.2099,0.7325,0.31188,0.5525,0.50598,0.33819,0.27901,0.36582,0.21436,0.30303,0.32813,0.32252,0.47379,353.44,2.7749,1.5208,3.6595,0,4.7648,5.6672,0,4.6847,4.6884,6.4877,4.1066,1.0211,16.837,0.97755,1.5817,0.91938,0.93701,0.88488,1.0429,1.173,1.0168,-0.82022,-0.82418,-0.84613,1.175,0.87707,0.86624,0.95244,-1.0237,-1.0471,1.8953,0.89263,0.85655,0.91774,0.72158,0.47118,1.1327,0.68986,0.75154,0,0.9054,0.64226,0,1.7832,1.1129,0.70625,1.3953,1.5811,0.83085,0.069318,0.025085,2.1047,0.26604,0.23939,1.9525,0.012285,0.33636,-30.129,-8.3607,-4.1668,1.1195,3.8452,3.8716,1.9889,-0.45128,-0.5777,0.48813,2.0535,2.793,2.0174,1.6203,1100.8,7.4059,3.6985,10.088,0,11.317,17.188,0,13.687,11.121,19.005,11.698,3.229,185,0.032955,0.0024416,1.1289,0.10652,0.12508,0.45009,0.0024059,0.075,-48.178,-12.203,-6.4001,0.077411,2.139,2.3073,0.91809,-1.2843,-1.7528,-0.27452,1.085,1.7358,0.97481,0.11592,92.92,0,0,0,0,0,0,0,0,0,0,0,0,131.58,2
0.053182,0.014705,1.9129,0.13928,0.1497,0.79903,0.0078976,0.12636,-33.258,-9.6042,-5.1348,0.50386,3.018,2.9728,1.2644,-0.75258,-0.93316,0.19033,1.5348,2.1488,1.2106,0.32506,528.28,2.7773,1.9291,2.4613,0,5.7177,7.9456,0,0.31272,2.4477,9.1887,5.6476,0,161.97,0.058239,0.0095387,1.9735,0.1395,0.15227,0.79007,0.0072101,0.1233,-35.668,-10.46,-5.4958,0.40368,3.2936,3.1385,1.2571,-0.72956,-0.9291,0.11779,1.6247,2.2982,1.2615,0.25047,472.18,1.7263,0.28769,0.84325,0,5.2028,6.6567,0,0,0,6.6589,5.2419,0,173.25,0.022958,0.015467,0.66039,0.074088,0.06722,0.51742,0.0048149,0.080935,11.616,3.3081,1.8003,0.42409,1.1433,1.1297,0.53095,0.38292,0.389,0.25616,0.61537,0.82893,0.53057,0.32066,344.66,4.0376,3.3371,3.6191,0,5.9803,6.3761,0,0.98889,4.5003,7.9192,4.7806,0,51.304,0.58125,1.1421,0.49093,0.54654,0.53198,0.61554,0.74442,0.59863,-0.4557,-0.45644,-0.47269,0.88932,0.48966,0.49099,0.55617,-0.64157,-0.5557,1.6199,0.5158,0.48806,0.53646,0.99128,0.88326,1.7901,1.7622,1.707,0,1.4023,0.95974,0,1.5811,2.2176,0.96918,1.2336,0,0.44564,0.081534,0.043585,2.651,0.2373,0.22702,1.6356,0.01764,0.2625,-19.514,-5.5533,-2.9656,1.2739,4.1644,4.1724,2.0129,-0.2624,-0.44237,0.64392,2.2501,3.0246,1.8733,1.1275,1079.1,10.689,9.2419,9.8255,0,16.742,16.811,0,3.1272,11.927,22.541,12.828,0,208.29,0.022727,0.00017644,1.0877,0.057628,0.074036,0.23696,0.0022924,0.044318,-44.72,-12.679,-7.0203,0.049152,1.5708,1.4795,0.58894,-1.2857,-1.4378,-0.16856,0.75423,1.1325,0.52356,0.089349,145.84,0,0,0,0,0,0,0,0,0,0,0,0,100.33,2
0.052443,0.015287,1.975,0.14405,0.15138,0.83446,0.0073055,0.1342,-33.499,-9.6016,-5.1193,0.29541,3.0442,2.9208,1.3586,-0.70815,-0.96561,0.16631,1.5518,2.1013,1.1531,0.27771,441.99,2.8463,2.2018,2.2274,0,6.2508,9.0682,0,0.89491,2.7051,8.8128,5.7842,0,162.69,0.043182,0.0031763,1.9934,0.15535,0.16419,0.92352,0.0056246,0.1483,-36.611,-10.256,-5.3858,0.24108,3.1758,3.1374,1.4331,-0.70543,-0.93849,0.14501,1.6138,2.225,1.2395,0.21421,322.91,0.48702,0,1.3739,0,4.5379,7.8746,0,0,0,7.1984,5.3069,0,175.26,0.026828,0.018443,0.71721,0.075768,0.070528,0.52663,0.0044824,0.076677,11.519,3.3269,1.8174,0.34802,1.1125,1.0916,0.57614,0.35007,0.48085,0.19637,0.64864,0.80649,0.50447,0.16039,317.39,3.8567,3.4862,2.9763,0,6.6904,8.1687,0,2.5133,4.7704,8.5346,4.1454,0,52.414,0.62053,1.2751,0.52305,0.54929,0.53515,0.63674,0.75989,0.58321,-0.45582,-0.45861,-0.47896,1.2691,0.47445,0.49234,0.54634,-0.61833,-0.60072,1.3387,0.52279,0.48552,0.52531,0.74227,0.85069,1.3637,1.6038,1.3533,0,1.3587,1.0314,0,2.934,1.6734,1.2863,1.1162,0,0.44734,0.088352,0.046723,2.7233,0.23126,0.22678,1.5257,0.0157,0.23523,-19.346,-5.625,-2.9363,0.81854,4.4757,4.0982,2.1357,-0.27226,-0.38107,0.49322,2.3358,3.0576,1.7147,0.51181,1121.1,10.109,9.2245,8.1728,0,18.673,23.222,0,7.7916,12.481,24.734,12.229,0,208.87,0.025,0.00072994,1.1305,0.047457,0.060578,0.18379,0.0025268,0.0375,-44.938,-12.829,-7.0364,-0.15169,1.7164,1.5777,0.60771,-1.196,-1.6571,-0.14636,0.71586,1.1003,0.51788,0.11053,112.3,0,0,0,0,0,0,0,0,0,0,0,0,99.634,2
0.050653,0.014239,1.8632,0.14591,0.15296,0.85046,0.0063349,0.13852,-33.687,-9.5267,-5.0618,0.42029,3.0074,2.9707,1.2816,-0.73943,-0.83912,0.24631,1.4877,2.0724,1.2519,0.3547,512.56,3.1131,1.5445,2.7041,0,3.8272,7.0093,0,1.5685,4.0693,9.4648,6.1248,0,160.7,0.053409,0.0079998,1.8568,0.11875,0.12697,0.66025,0.0057092,0.095455,-30.407,-9.0224,-4.8002,0.28263,2.8581,2.8108,1.2291,-0.74024,-0.82668,0.21198,1.4078,1.9629,1.174,0.26034,460.52,2.0034,0,0,0,2.2579,6.4152,0,0,0.3122,8.0309,5.0968,0,153.37,0.020306,0.013206,0.6283,0.075594,0.064607,0.55581,0.0035998,0.093451,11.404,2.9512,1.7187,0.37944,0.98117,1.0657,0.50789,0.38297,0.40035,0.25168,0.56337,0.75263,0.53117,0.38303,343.33,4.4042,3.2125,4.5967,0,4.4757,6.4915,0,2.8389,5.7609,7.9187,4.1853,0,47.187,0.65445,1.2496,0.58703,0.586,0.55406,0.66544,0.7267,0.67024,-0.47851,-0.46722,-0.5038,0.96134,0.48762,0.51819,0.56344,-0.70186,-0.63431,1.9537,0.53348,0.50844,0.55979,1.126,0.97007,1.5627,2.149,1.7158,0,1.7234,1.4002,0,2.332,1.5786,1.0022,0.90086,0,0.47154,0.077273,0.034473,2.6384,0.24991,0.23263,1.6758,0.011662,0.27955,-20.203,-5.5347,-2.6662,1.1212,4.1084,4.3393,1.9906,-0.12574,-0.22983,0.65118,2.2395,2.9659,1.9357,1.357,1100.8,12.121,9.0714,13.379,0,12.723,17.765,0,7.4713,14.431,23.349,13.945,0,206.97,0.019034,7.1459e-05,1.0761,0.061849,0.079324,0.24144,0.0017855,0.045455,-46.303,-12.366,-7.0427,0.0026808,1.6951,1.5481,0.50856,-1.2665,-1.3938,-0.10245,0.7469,1.0761,0.50684,0.084494,132.01,0,0,0,0,0,0,0,0,0,0,1.3974,0,97.091,2
0.050227,0.015351,1.9435,0.14316,0.15695,0.73175,0.0085035,0.11489,-33.627,-9.3852,-5.1074,0.37743,3.0844,3.033,1.2774,-0.76693,-0.87002,0.20217,1.517,2.1131,1.2572,0.26234,450.96,2.9836,1.3911,2.4764,0,5.7294,8.7673,0,0.43924,3.5494,8.0299,7.6968,0.17213,163.88,0.041193,0.0030476,1.9286,0.15267,0.17031,0.70626,0.0067654,0.10909,-36.529,-9.6706,-5.3199,0.29861,3.1923,3.2295,1.2932,-0.75555,-0.78168,0.16742,1.573,2.1824,1.2481,0.21873,384.36,1.197,0.34604,0.61843,0,3.8915,7.0871,0,0,0.9564,8.1135,7.1289,0,178.35,0.026548,0.019116,0.69037,0.076235,0.073322,0.49167,0.0069509,0.067083,11.757,3.3084,1.7663,0.34303,1.1942,1.1878,0.61628,0.39317,0.45799,0.26674,0.64861,0.81638,0.56397,0.1484,337.46,4.5995,2.4542,3.9635,0,4.4293,7.7771,0,1.2105,5.434,7.5022,6.0295,0.54431,53.25,0.63091,1.2211,0.48586,0.56269,0.54697,0.69157,0.83577,0.64392,-0.46077,-0.46654,-0.4726,0.96377,0.49555,0.49874,0.58194,-0.61655,-0.65524,1.449,0.53513,0.49118,0.54755,0.67805,0.85245,1.7497,2.2837,1.7622,0,1.2568,1.2131,0,2.186,1.9555,0.97249,0.8877,0.79057,0.44564,0.088352,0.051885,2.7192,0.23881,0.25016,1.4473,0.023167,0.20909,-19.155,-5.5909,-2.9208,1.023,4.4389,4.374,2.0762,-0.27852,-0.34823,0.63492,2.3749,3.1225,2.0509,0.48467,1085.4,13.654,6.7321,11.548,0,13.157,21.553,0,3.7962,14.318,20.91,18.436,1.7213,209.73,0.021875,0.00052249,1.1253,0.046312,0.062797,0.15053,0.0025013,0.035227,-46.785,-12.906,-7.0219,-0.044529,1.4794,1.5839,0.45703,-1.3379,-1.7138,-0.13166,0.73678,1.1483,0.58194,0.10281,123.91,0,0,0,0,1.7342,0,0,0,0,0,0.81417,0,99.171,2
0.048636,0.015228,2.0199,0.13246,0.14977,0.70138,0.0077893,0.11102,-33.013,-9.4608,-5.178,0.33459,2.9629,2.9407,1.2945,-0.75994,-0.88407,0.19917,1.4773,2.1596,1.232,0.35132,463.94,3.4623,1.4391,4.6367,0,5.8284,7.8655,0,0.7486,2.9153,10.715,6.9256,0,163.88,0.05142,0.010765,2.3611,0.1614,0.18189,0.80634,0.0069216,0.12727,-40.898,-11.753,-6.2815,0.3107,3.466,3.4683,1.4159,-0.74462,-0.97996,0.15701,1.7499,2.5931,1.3902,0.25548,452.17,1.9519,0,3.2815,0,3.8481,6.5144,0,0,0,8.7618,6.5473,0,201.44,0.022916,0.016393,0.77486,0.067983,0.066972,0.43457,0.0055692,0.061525,11.493,3.3662,1.7996,0.34942,1.1443,1.1488,0.53764,0.41677,0.46636,0.28497,0.68442,0.81626,0.52923,0.38782,359.07,4.4439,2.5387,5.6012,0,6.0537,8.0329,0,1.8705,5.1007,8.5684,5.3538,0,52.5,0.55198,1.1256,0.48747,0.52463,0.51722,0.57223,0.88356,0.54659,-0.44722,-0.45146,-0.45912,1.1002,0.48687,0.48652,0.53289,-0.65866,-0.60307,2.024,0.54438,0.47552,0.52726,0.9486,0.82351,1.2717,2.0486,1.881,0,1.3594,1.0721,0,2.1123,1.3517,0.94586,0.89688,0,0.43531,0.078693,0.043542,2.7834,0.20708,0.22041,1.2542,0.021364,0.19091,-19.294,-5.498,-2.9865,1.013,4.2489,4.321,1.974,-0.278,-0.27603,0.74855,2.2813,3.0448,1.9087,1.3482,1094.9,11.661,6.2692,16.1,0,16.73,20.75,0,5.3597,12.462,23.934,15.091,0,207.89,0.023011,0.00038641,1.0457,0.050087,0.068024,0.21815,0.0027774,0.040909,-43.327,-12.505,-6.865,-0.039004,1.5251,1.5712,0.65231,-1.5116,-1.5992,-0.14311,0.62911,1.1648,0.58631,0.13155,102.5,0,0,0,0,0,0,0,0,0,1.1591,0.89597,0,102.41,2
